game_mode,match_id,radiant_win,player_0_hero,player_0_gold_10m,player_0_lh_10m,player_0_dn_10m,player_0_xp_10m,player_0_kills_10m,player_0_buy_items_10m,player_1_hero,player_1_gold_10m,player_1_lh_10m,player_1_dn_10m,player_1_xp_10m,player_1_kills_10m,player_1_buy_items_10m,player_2_hero,player_2_gold_10m,player_2_lh_10m,player_2_dn_10m,player_2_xp_10m,player_2_kills_10m,player_2_buy_items_10m,player_3_hero,player_3_gold_10m,player_3_lh_10m,player_3_dn_10m,player_3_xp_10m,player_3_kills_10m,player_3_buy_items_10m,player_4_hero,player_4_gold_10m,player_4_lh_10m,player_4_dn_10m,player_4_xp_10m,player_4_kills_10m,player_4_buy_items_10m,player_5_hero,player_5_gold_10m,player_5_lh_10m,player_5_dn_10m,player_5_xp_10m,player_5_kills_10m,player_5_buy_items_10m,player_6_hero,player_6_gold_10m,player_6_lh_10m,player_6_dn_10m,player_6_xp_10m,player_6_kills_10m,player_6_buy_items_10m,player_7_hero,player_7_gold_10m,player_7_lh_10m,player_7_dn_10m,player_7_xp_10m,player_7_kills_10m,player_7_buy_items_10m,player_8_hero,player_8_gold_10m,player_8_lh_10m,player_8_dn_10m,player_8_xp_10m,player_8_kills_10m,player_8_buy_items_10m,player_9_hero,player_9_gold_10m,player_9_lh_10m,player_9_dn_10m,player_9_xp_10m,player_9_kills_10m,player_9_buy_items_10m
22,4243915114,1.0,40.0,3877.0,29.0,13.0,3802.0,5.0,15.0,71.0,2398.0,5.0,2.0,1890.0,3.0,17.0,50.0,3539.0,19.0,4.0,2914.0,4.0,23.0,41.0,3258.0,34.0,11.0,2972.0,1.0,18.0,56.0,3560.0,32.0,12.0,4517.0,4.0,17.0,59.0,3672.0,33.0,11.0,2382.0,3.0,12.0,35.0,2164.0,26.0,13.0,3685.0,0.0,12.0,121.0,1991.0,3.0,2.0,2071.0,1.0,10.0,68.0,2250.0,7.0,3.0,1926.0,2.0,15.0,2.0,2329.0,20.0,3.0,2980.0,2.0,15.0
22,4243914017,0.0,88.0,2849.0,25.0,4.0,2777.0,3.0,17.0,121.0,2699.0,7.0,1.0,2408.0,3.0,22.0,93.0,4199.0,33.0,4.0,3811.0,6.0,21.0,7.0,1954.0,5.0,1.0,1052.0,2.0,13.0,94.0,4747.0,98.0,3.0,5895.0,0.0,20.0,73.0,6435.0,84.0,2.0,5330.0,0.0,17.0,101.0,2631.0,11.0,5.0,1835.0,4.0,18.0,44.0,3140.0,39.0,9.0,3258.0,0.0,18.0,50.0,1276.0,1.0,3.0,974.0,0.0,13.0,8.0,4068.0,52.0,18.0,4178.0,3.0,22.0
22,4243913305,1.0,31.0,1470.0,3.0,0.0,2560.0,0.0,12.0,113.0,2747.0,19.0,4.0,3229.0,3.0,11.0,104.0,3451.0,51.0,3.0,2542.0,1.0,12.0,71.0,2047.0,2.0,5.0,2415.0,1.0,8.0,12.0,2417.0,34.0,4.0,2803.0,0.0,16.0,102.0,3800.0,42.0,9.0,4152.0,3.0,12.0,74.0,3906.0,48.0,15.0,4811.0,2.0,18.0,26.0,1710.0,0.0,3.0,1714.0,1.0,18.0,41.0,2729.0,34.0,4.0,3281.0,0.0,9.0,14.0,2211.0,2.0,1.0,1657.0,4.0,16.0
22,4243913212,1.0,74.0,3885.0,46.0,18.0,4654.0,2.0,19.0,14.0,2219.0,7.0,1.0,2610.0,2.0,20.0,41.0,3526.0,39.0,9.0,3748.0,3.0,12.0,45.0,1993.0,15.0,2.0,2299.0,1.0,11.0,7.0,3571.0,49.0,30.0,3286.0,0.0,13.0,12.0,2167.0,21.0,2.0,1416.0,0.0,19.0,104.0,2864.0,58.0,0.0,2666.0,0.0,6.0,100.0,3154.0,24.0,4.0,3997.0,2.0,13.0,112.0,1300.0,4.0,0.0,2150.0,0.0,7.0,17.0,2904.0,34.0,9.0,3662.0,1.0,16.0
22,4243932406,1.0,29.0,1881.0,10.0,3.0,2079.0,0.0,13.0,25.0,4252.0,40.0,1.0,5055.0,5.0,19.0,44.0,3906.0,42.0,20.0,5040.0,3.0,14.0,86.0,1653.0,9.0,1.0,1573.0,0.0,9.0,14.0,3148.0,21.0,4.0,2323.0,5.0,10.0,99.0,3772.0,27.0,0.0,3014.0,4.0,11.0,23.0,1716.0,10.0,1.0,1574.0,0.0,10.0,8.0,1939.0,11.0,1.0,1688.0,1.0,12.0,34.0,3415.0,21.0,10.0,3512.0,0.0,6.0,114.0,1368.0,8.0,1.0,1144.0,0.0,7.0
22,4243917209,1.0,6.0,3767.0,49.0,10.0,4875.0,0.0,19.0,9.0,3939.0,37.0,9.0,3489.0,3.0,18.0,26.0,2634.0,1.0,2.0,2867.0,4.0,22.0,58.0,2476.0,12.0,3.0,1732.0,3.0,14.0,93.0,4516.0,51.0,14.0,4331.0,5.0,18.0,16.0,2495.0,28.0,0.0,2705.0,0.0,12.0,27.0,1483.0,4.0,5.0,1312.0,0.0,14.0,114.0,2838.0,34.0,7.0,2769.0,0.0,15.0,45.0,4253.0,47.0,11.0,3894.0,4.0,17.0,100.0,2204.0,2.0,0.0,2081.0,2.0,20.0
22,4243913300,1.0,99.0,3098.0,38.0,6.0,3375.0,1.0,18.0,14.0,2003.0,11.0,6.0,2179.0,2.0,16.0,11.0,4840.0,39.0,16.0,5135.0,6.0,21.0,4.0,2597.0,57.0,1.0,2814.0,0.0,13.0,6.0,2689.0,37.0,11.0,3286.0,0.0,16.0,2.0,1678.0,14.0,1.0,2119.0,0.0,11.0,106.0,3236.0,40.0,10.0,2046.0,2.0,13.0,41.0,2311.0,26.0,6.0,2388.0,0.0,12.0,40.0,1871.0,11.0,0.0,1876.0,0.0,12.0,17.0,2739.0,36.0,12.0,3125.0,0.0,17.0
22,4243922818,1.0,14.0,2389.0,6.0,1.0,1789.0,4.0,17.0,82.0,4186.0,75.0,7.0,4003.0,1.0,16.0,106.0,2863.0,36.0,4.0,2752.0,1.0,18.0,74.0,4051.0,39.0,12.0,4446.0,3.0,22.0,69.0,4508.0,53.0,7.0,4591.0,2.0,16.0,11.0,3895.0,42.0,7.0,4447.0,2.0,29.0,7.0,3266.0,49.0,7.0,3969.0,0.0,21.0,32.0,1128.0,1.0,0.0,1417.0,0.0,0.0,93.0,1089.0,0.0,0.0,1120.0,0.0,3.0,50.0,2126.0,17.0,2.0,2050.0,1.0,10.0
22,4243920800,1.0,45.0,1557.0,4.0,6.0,1582.0,0.0,14.0,48.0,2897.0,39.0,23.0,3116.0,0.0,16.0,114.0,3494.0,49.0,22.0,3838.0,0.0,22.0,16.0,3349.0,47.0,3.0,3259.0,0.0,16.0,31.0,1953.0,0.0,3.0,1829.0,3.0,19.0,27.0,2668.0,7.0,6.0,2769.0,4.0,17.0,50.0,1748.0,6.0,8.0,2151.0,1.0,8.0,2.0,3236.0,43.0,4.0,2526.0,1.0,7.0,44.0,3376.0,33.0,4.0,3701.0,3.0,19.0,109.0,3327.0,53.0,6.0,2956.0,0.0,28.0
22,4243930411,0.0,93.0,3726.0,63.0,8.0,3847.0,0.0,22.0,101.0,2272.0,6.0,1.0,2079.0,3.0,19.0,80.0,2367.0,31.0,4.0,3648.0,0.0,13.0,86.0,2114.0,3.0,2.0,2001.0,2.0,21.0,96.0,2505.0,32.0,14.0,2592.0,0.0,13.0,97.0,3470.0,53.0,3.0,3516.0,0.0,10.0,71.0,1902.0,3.0,1.0,1783.0,1.0,13.0,44.0,3610.0,46.0,4.0,3219.0,3.0,18.0,114.0,3948.0,46.0,7.0,4367.0,2.0,22.0,50.0,1776.0,7.0,5.0,2445.0,0.0,13.0
22,4243924414,0.0,10.0,3705.0,37.0,14.0,4040.0,3.0,23.0,120.0,2752.0,23.0,0.0,2833.0,2.0,10.0,26.0,1677.0,4.0,3.0,1676.0,1.0,12.0,100.0,1359.0,1.0,0.0,1494.0,1.0,15.0,80.0,2910.0,42.0,12.0,2764.0,0.0,12.0,73.0,4162.0,41.0,7.0,3320.0,1.0,17.0,86.0,1691.0,3.0,2.0,1897.0,1.0,7.0,62.0,1938.0,9.0,0.0,1584.0,0.0,17.0,112.0,3010.0,28.0,4.0,2676.0,2.0,17.0,41.0,4601.0,71.0,24.0,4023.0,0.0,16.0
22,4243935410,0.0,93.0,1295.0,3.0,1.0,868.0,0.0,16.0,11.0,3217.0,38.0,12.0,2823.0,1.0,10.0,7.0,2889.0,31.0,6.0,2973.0,1.0,10.0,1.0,2385.0,27.0,1.0,3240.0,1.0,8.0,26.0,1855.0,17.0,3.0,2259.0,0.0,10.0,49.0,4931.0,40.0,6.0,4967.0,4.0,26.0,2.0,4666.0,61.0,0.0,4374.0,3.0,15.0,8.0,3770.0,56.0,14.0,2203.0,0.0,13.0,66.0,1355.0,1.0,4.0,2080.0,0.0,9.0,14.0,2623.0,9.0,0.0,2012.0,2.0,17.0
22,4243923903,0.0,119.0,2404.0,8.0,3.0,2837.0,3.0,13.0,104.0,2844.0,23.0,5.0,1897.0,3.0,15.0,86.0,3843.0,45.0,15.0,4512.0,2.0,19.0,26.0,2047.0,6.0,0.0,2356.0,3.0,5.0,9.0,2276.0,25.0,5.0,3122.0,0.0,12.0,96.0,2489.0,31.0,1.0,2180.0,0.0,17.0,44.0,2748.0,36.0,8.0,3340.0,0.0,17.0,8.0,4150.0,66.0,20.0,3927.0,0.0,14.0,110.0,2597.0,15.0,1.0,2498.0,3.0,15.0,68.0,1293.0,3.0,6.0,1988.0,0.0,15.0
22,4243944610,1.0,41.0,4486.0,59.0,18.0,3103.0,1.0,13.0,121.0,1953.0,2.0,0.0,1909.0,1.0,7.0,114.0,5665.0,62.0,23.0,5044.0,5.0,19.0,2.0,4727.0,59.0,4.0,4117.0,3.0,13.0,30.0,2071.0,3.0,0.0,2397.0,2.0,14.0,6.0,1606.0,21.0,0.0,926.0,0.0,6.0,14.0,1659.0,2.0,0.0,1474.0,1.0,13.0,97.0,1423.0,10.0,1.0,1832.0,0.0,10.0,1.0,3562.0,41.0,7.0,3458.0,1.0,16.0,76.0,1772.0,21.0,5.0,2162.0,0.0,8.0
22,4243944318,0.0,31.0,1802.0,4.0,2.0,1510.0,2.0,14.0,102.0,2680.0,34.0,14.0,3328.0,0.0,13.0,1.0,3324.0,42.0,7.0,2728.0,3.0,17.0,14.0,1361.0,1.0,0.0,1100.0,0.0,16.0,80.0,2895.0,41.0,12.0,3503.0,0.0,19.0,121.0,2530.0,3.0,3.0,2426.0,3.0,14.0,2.0,3859.0,33.0,0.0,2697.0,4.0,19.0,109.0,4261.0,62.0,15.0,3783.0,3.0,24.0,21.0,4157.0,48.0,17.0,4847.0,3.0,17.0,50.0,1600.0,4.0,1.0,1943.0,0.0,16.0
22,4243940014,0.0,1.0,2868.0,34.0,14.0,2298.0,1.0,19.0,50.0,2338.0,7.0,9.0,2187.0,1.0,17.0,11.0,2914.0,44.0,7.0,3736.0,0.0,27.0,121.0,1519.0,4.0,1.0,1280.0,0.0,14.0,100.0,3311.0,27.0,4.0,3001.0,5.0,19.0,21.0,4545.0,48.0,9.0,5160.0,4.0,24.0,6.0,3600.0,44.0,28.0,3389.0,2.0,18.0,84.0,2034.0,2.0,3.0,1640.0,3.0,25.0,31.0,1799.0,5.0,0.0,2132.0,2.0,17.0,44.0,2736.0,32.0,7.0,2154.0,1.0,23.0
22,4243933310,0.0,17.0,3705.0,45.0,5.0,4417.0,1.0,20.0,67.0,2305.0,23.0,7.0,1765.0,0.0,18.0,68.0,1833.0,0.0,4.0,2916.0,1.0,17.0,62.0,1793.0,1.0,0.0,1856.0,0.0,15.0,97.0,3336.0,40.0,7.0,2488.0,2.0,13.0,71.0,3007.0,12.0,3.0,3063.0,5.0,12.0,74.0,3845.0,55.0,28.0,4778.0,1.0,17.0,50.0,2447.0,2.0,4.0,2851.0,4.0,14.0,44.0,3883.0,52.0,16.0,2428.0,2.0,16.0,31.0,1556.0,2.0,1.0,2257.0,1.0,8.0
22,4243928716,0.0,66.0,1555.0,3.0,0.0,2201.0,0.0,14.0,44.0,3205.0,44.0,6.0,4210.0,1.0,20.0,95.0,2803.0,33.0,12.0,2521.0,2.0,14.0,97.0,3463.0,28.0,5.0,3157.0,3.0,17.0,105.0,2983.0,4.0,0.0,1786.0,4.0,21.0,16.0,3200.0,46.0,10.0,2347.0,1.0,12.0,86.0,1645.0,8.0,9.0,1874.0,0.0,15.0,10.0,3907.0,37.0,14.0,3664.0,4.0,24.0,47.0,3977.0,50.0,5.0,4538.0,2.0,19.0,79.0,2037.0,10.0,5.0,2636.0,0.0,18.0
22,4243944812,1.0,36.0,3792.0,43.0,18.0,3717.0,3.0,22.0,5.0,1647.0,4.0,3.0,1968.0,0.0,12.0,62.0,2567.0,10.0,5.0,1822.0,2.0,16.0,16.0,3394.0,36.0,1.0,3803.0,2.0,16.0,70.0,3089.0,29.0,19.0,2524.0,3.0,13.0,26.0,1334.0,2.0,2.0,1365.0,1.0,16.0,2.0,2261.0,29.0,1.0,2682.0,1.0,11.0,86.0,1246.0,4.0,0.0,1612.0,0.0,6.0,44.0,3049.0,45.0,13.0,2811.0,0.0,16.0,13.0,2528.0,29.0,9.0,2775.0,1.0,13.0
22,4243944713,1.0,71.0,2438.0,7.0,0.0,2405.0,2.0,11.0,79.0,1587.0,9.0,5.0,2122.0,0.0,11.0,89.0,3004.0,39.0,17.0,2541.0,0.0,13.0,61.0,4300.0,49.0,4.0,4616.0,3.0,20.0,19.0,2890.0,25.0,0.0,3088.0,2.0,6.0,8.0,3186.0,44.0,10.0,3292.0,0.0,14.0,104.0,2747.0,40.0,1.0,3020.0,0.0,5.0,7.0,2050.0,19.0,2.0,3104.0,0.0,13.0,10.0,2214.0,24.0,3.0,2508.0,0.0,16.0,14.0,1617.0,8.0,0.0,1959.0,0.0,11.0
22,4243937100,1.0,14.0,1917.0,5.0,1.0,1953.0,2.0,14.0,44.0,4174.0,40.0,17.0,3634.0,6.0,23.0,88.0,3774.0,50.0,14.0,3472.0,1.0,20.0,11.0,3745.0,47.0,7.0,3483.0,2.0,20.0,121.0,2521.0,10.0,1.0,2979.0,2.0,19.0,10.0,5184.0,54.0,16.0,5307.0,5.0,24.0,41.0,2302.0,27.0,7.0,2735.0,0.0,15.0,31.0,1403.0,5.0,0.0,1741.0,0.0,15.0,62.0,1705.0,1.0,0.0,1351.0,0.0,14.0,96.0,3133.0,43.0,8.0,2161.0,1.0,14.0
22,4243934815,0.0,17.0,2195.0,18.0,1.0,2838.0,1.0,7.0,32.0,1885.0,10.0,1.0,1765.0,1.0,9.0,112.0,1761.0,3.0,1.0,1849.0,1.0,21.0,114.0,2506.0,29.0,5.0,2907.0,0.0,13.0,1.0,2420.0,21.0,6.0,1873.0,1.0,9.0,35.0,3168.0,49.0,15.0,2220.0,0.0,11.0,68.0,4867.0,45.0,18.0,5850.0,6.0,24.0,110.0,2664.0,28.0,4.0,2584.0,2.0,13.0,78.0,1905.0,21.0,9.0,2163.0,0.0,11.0,37.0,1301.0,9.0,3.0,2140.0,0.0,19.0
22,4243963211,1.0,19.0,3415.0,36.0,16.0,2294.0,2.0,16.0,114.0,4819.0,55.0,18.0,3936.0,5.0,19.0,86.0,2108.0,2.0,0.0,2145.0,2.0,9.0,31.0,2268.0,2.0,0.0,1742.0,3.0,13.0,46.0,4985.0,63.0,27.0,4898.0,1.0,25.0,80.0,1917.0,18.0,8.0,2528.0,0.0,13.0,4.0,6604.0,46.0,8.0,3193.0,0.0,21.0,27.0,1876.0,4.0,1.0,1272.0,1.0,11.0,121.0,1389.0,2.0,0.0,776.0,1.0,11.0,16.0,2042.0,17.0,5.0,1584.0,0.0,12.0
22,4243937709,0.0,14.0,1355.0,6.0,5.0,1794.0,0.0,8.0,26.0,3310.0,31.0,9.0,4158.0,2.0,19.0,104.0,2934.0,44.0,3.0,2804.0,0.0,15.0,41.0,2051.0,22.0,10.0,2738.0,0.0,10.0,55.0,2192.0,33.0,3.0,2137.0,0.0,14.0,29.0,2238.0,19.0,2.0,2631.0,1.0,10.0,89.0,2937.0,44.0,5.0,2922.0,0.0,17.0,106.0,3882.0,45.0,16.0,4994.0,2.0,17.0,28.0,2186.0,22.0,5.0,2125.0,1.0,13.0,5.0,1830.0,4.0,1.0,1579.0,2.0,16.0
22,4243942504,0.0,9.0,1506.0,9.0,1.0,1929.0,0.0,12.0,34.0,3266.0,32.0,8.0,3873.0,2.0,13.0,62.0,1849.0,1.0,0.0,1291.0,0.0,12.0,6.0,1898.0,25.0,3.0,1792.0,0.0,7.0,8.0,1886.0,23.0,1.0,1881.0,0.0,9.0,11.0,4389.0,55.0,11.0,5939.0,3.0,16.0,121.0,2127.0,4.0,0.0,2089.0,4.0,16.0,26.0,1787.0,2.0,1.0,1991.0,2.0,12.0,81.0,4365.0,63.0,30.0,2990.0,1.0,12.0,120.0,3558.0,38.0,19.0,3757.0,2.0,13.0
22,4243934705,1.0,7.0,2568.0,23.0,3.0,2144.0,1.0,19.0,25.0,3156.0,29.0,3.0,3805.0,1.0,17.0,101.0,2286.0,7.0,4.0,2290.0,2.0,10.0,50.0,2067.0,4.0,3.0,2005.0,1.0,15.0,93.0,5166.0,47.0,20.0,3496.0,7.0,22.0,59.0,4064.0,22.0,13.0,5051.0,5.0,16.0,85.0,1568.0,3.0,0.0,1021.0,1.0,18.0,44.0,3243.0,30.0,7.0,3271.0,4.0,21.0,23.0,2383.0,30.0,6.0,2713.0,0.0,10.0,26.0,1594.0,2.0,3.0,1503.0,0.0,13.0
22,4243932714,1.0,69.0,2326.0,19.0,1.0,2425.0,0.0,14.0,86.0,1210.0,3.0,5.0,1349.0,0.0,10.0,26.0,3788.0,60.0,9.0,5299.0,2.0,19.0,85.0,2654.0,4.0,0.0,3280.0,2.0,14.0,93.0,3005.0,43.0,10.0,2583.0,0.0,17.0,28.0,2507.0,21.0,4.0,2943.0,1.0,15.0,50.0,3242.0,6.0,0.0,2507.0,6.0,19.0,6.0,4660.0,55.0,29.0,3113.0,5.0,13.0,40.0,3142.0,44.0,10.0,3912.0,0.0,17.0,84.0,2276.0,9.0,4.0,2005.0,1.0,12.0
22,4243956009,0.0,2.0,2283.0,30.0,2.0,2470.0,0.0,9.0,114.0,2013.0,20.0,15.0,3146.0,0.0,13.0,8.0,2835.0,34.0,10.0,2459.0,1.0,12.0,68.0,1356.0,0.0,0.0,1409.0,1.0,14.0,26.0,1797.0,3.0,0.0,1529.0,2.0,7.0,90.0,1717.0,12.0,2.0,1832.0,0.0,9.0,95.0,3429.0,45.0,11.0,3464.0,1.0,12.0,45.0,4146.0,41.0,11.0,4701.0,5.0,10.0,53.0,1968.0,5.0,5.0,2462.0,1.0,16.0,47.0,2634.0,23.0,2.0,2496.0,1.0,14.0
22,4243941300,1.0,81.0,2921.0,37.0,24.0,2460.0,0.0,10.0,98.0,1745.0,2.0,0.0,1759.0,2.0,20.0,80.0,2130.0,24.0,4.0,2173.0,0.0,12.0,68.0,3227.0,20.0,6.0,3629.0,4.0,16.0,93.0,1755.0,9.0,3.0,1564.0,1.0,16.0,35.0,2784.0,37.0,24.0,2248.0,0.0,10.0,32.0,2176.0,19.0,4.0,1426.0,1.0,8.0,21.0,1419.0,5.0,3.0,1806.0,0.0,5.0,26.0,1134.0,1.0,1.0,2070.0,0.0,11.0,114.0,2020.0,20.0,4.0,2803.0,0.0,13.0
22,4243966103,1.0,84.0,3185.0,3.0,6.0,2946.0,1.0,18.0,10.0,3500.0,27.0,0.0,2534.0,3.0,20.0,15.0,4145.0,45.0,6.0,3889.0,1.0,15.0,34.0,4744.0,29.0,4.0,4013.0,7.0,12.0,6.0,6734.0,64.0,16.0,4337.0,9.0,20.0,44.0,1572.0,12.0,1.0,1653.0,0.0,12.0,14.0,1595.0,13.0,2.0,1663.0,0.0,15.0,45.0,1293.0,6.0,1.0,834.0,0.0,11.0,50.0,1647.0,23.0,4.0,1472.0,0.0,11.0,21.0,3751.0,35.0,6.0,4037.0,2.0,24.0
22,4243949909,1.0,10.0,3208.0,37.0,7.0,4262.0,1.0,21.0,31.0,1782.0,3.0,3.0,2375.0,1.0,14.0,121.0,2254.0,8.0,1.0,2796.0,1.0,13.0,16.0,4036.0,53.0,9.0,3373.0,2.0,19.0,77.0,3669.0,60.0,3.0,3045.0,1.0,15.0,112.0,1588.0,7.0,0.0,2008.0,0.0,15.0,44.0,3148.0,46.0,3.0,2351.0,1.0,21.0,83.0,1890.0,5.0,2.0,2070.0,2.0,10.0,25.0,4890.0,65.0,6.0,5740.0,4.0,22.0,78.0,3926.0,55.0,9.0,3111.0,2.0,19.0
22,4243943316,1.0,97.0,3515.0,48.0,15.0,3719.0,0.0,17.0,50.0,2162.0,9.0,0.0,1900.0,1.0,17.0,84.0,2789.0,22.0,8.0,3333.0,1.0,8.0,1.0,2530.0,48.0,0.0,1940.0,0.0,18.0,44.0,3588.0,47.0,22.0,4045.0,0.0,21.0,120.0,3204.0,41.0,16.0,3318.0,1.0,12.0,121.0,2771.0,8.0,2.0,1953.0,6.0,13.0,41.0,2809.0,40.0,13.0,3310.0,0.0,11.0,26.0,2047.0,5.0,1.0,2105.0,1.0,14.0,74.0,3137.0,37.0,19.0,3421.0,1.0,20.0
22,4243941301,1.0,26.0,2349.0,5.0,1.0,2351.0,3.0,12.0,6.0,4104.0,57.0,5.0,5343.0,1.0,15.0,7.0,1463.0,8.0,8.0,2225.0,0.0,10.0,48.0,3607.0,34.0,15.0,3167.0,2.0,17.0,33.0,3187.0,40.0,15.0,2185.0,1.0,9.0,1.0,2679.0,37.0,5.0,2558.0,1.0,10.0,10.0,3122.0,42.0,16.0,3764.0,0.0,20.0,110.0,1444.0,2.0,2.0,808.0,1.0,12.0,31.0,1624.0,6.0,2.0,1534.0,0.0,11.0,59.0,2220.0,17.0,5.0,2833.0,1.0,11.0
22,4243967816,0.0,41.0,2493.0,32.0,2.0,1744.0,1.0,10.0,98.0,3351.0,38.0,8.0,3535.0,2.0,17.0,84.0,2273.0,9.0,0.0,2076.0,2.0,18.0,14.0,1627.0,6.0,0.0,1674.0,0.0,15.0,114.0,3035.0,32.0,17.0,2908.0,0.0,18.0,85.0,2409.0,5.0,3.0,1907.0,3.0,20.0,8.0,4335.0,44.0,5.0,4528.0,5.0,20.0,64.0,1472.0,5.0,0.0,1249.0,0.0,12.0,80.0,3625.0,30.0,11.0,3671.0,3.0,19.0,45.0,4760.0,53.0,14.0,3905.0,3.0,20.0
22,4243957405,1.0,112.0,1613.0,8.0,0.0,1801.0,0.0,13.0,114.0,5785.0,67.0,37.0,5948.0,5.0,28.0,44.0,3862.0,63.0,18.0,3295.0,0.0,18.0,50.0,4283.0,42.0,29.0,3168.0,4.0,15.0,40.0,2087.0,15.0,4.0,2321.0,1.0,14.0,1.0,2353.0,27.0,4.0,2225.0,1.0,6.0,42.0,1680.0,17.0,4.0,1285.0,0.0,15.0,17.0,1712.0,20.0,1.0,1913.0,0.0,14.0,87.0,1301.0,0.0,0.0,1359.0,0.0,19.0,32.0,1259.0,2.0,1.0,1755.0,1.0,12.0
22,4243952201,0.0,58.0,2391.0,17.0,8.0,2240.0,2.0,11.0,14.0,1971.0,10.0,1.0,1533.0,1.0,16.0,50.0,1561.0,5.0,2.0,1371.0,1.0,18.0,67.0,3702.0,42.0,7.0,3605.0,3.0,20.0,34.0,2219.0,33.0,3.0,3232.0,0.0,18.0,1.0,3517.0,46.0,25.0,2567.0,1.0,19.0,71.0,2183.0,1.0,3.0,2283.0,1.0,12.0,3.0,1324.0,2.0,2.0,1522.0,0.0,15.0,59.0,4349.0,51.0,24.0,5089.0,3.0,15.0,63.0,3564.0,26.0,2.0,3120.0,6.0,18.0
22,4243945101,0.0,16.0,3008.0,28.0,3.0,2867.0,1.0,13.0,25.0,1346.0,1.0,0.0,1003.0,1.0,4.0,50.0,3865.0,45.0,16.0,4523.0,3.0,13.0,41.0,3176.0,31.0,2.0,2483.0,4.0,13.0,9.0,2430.0,8.0,4.0,2595.0,2.0,17.0,121.0,1897.0,1.0,1.0,2241.0,3.0,11.0,93.0,3128.0,38.0,21.0,2070.0,1.0,17.0,94.0,3264.0,62.0,8.0,4234.0,0.0,16.0,28.0,3734.0,46.0,16.0,3128.0,1.0,15.0,59.0,1611.0,3.0,1.0,2181.0,1.0,11.0
22,4243944607,1.0,2.0,2720.0,41.0,0.0,2472.0,0.0,11.0,31.0,2415.0,11.0,5.0,2408.0,3.0,20.0,6.0,2726.0,24.0,7.0,2905.0,2.0,13.0,93.0,2634.0,28.0,4.0,3546.0,1.0,13.0,36.0,3224.0,27.0,6.0,4337.0,3.0,15.0,70.0,2427.0,26.0,6.0,2353.0,0.0,9.0,25.0,2750.0,22.0,0.0,2611.0,1.0,9.0,7.0,1535.0,4.0,0.0,1776.0,1.0,14.0,14.0,1822.0,12.0,3.0,2079.0,1.0,14.0,12.0,2561.0,34.0,19.0,3573.0,0.0,14.0
22,4243940717,1.0,16.0,3092.0,37.0,15.0,3304.0,0.0,22.0,19.0,2341.0,3.0,8.0,1807.0,4.0,15.0,25.0,3929.0,55.0,16.0,4446.0,0.0,13.0,8.0,3955.0,43.0,12.0,3352.0,5.0,17.0,121.0,2762.0,8.0,0.0,2604.0,2.0,18.0,79.0,1399.0,7.0,11.0,2404.0,0.0,11.0,31.0,1659.0,10.0,3.0,1494.0,0.0,17.0,92.0,2251.0,27.0,11.0,3566.0,0.0,17.0,89.0,2746.0,55.0,4.0,2242.0,0.0,15.0,69.0,3310.0,38.0,4.0,2686.0,2.0,18.0
22,4243966002,1.0,11.0,4054.0,55.0,26.0,4315.0,0.0,15.0,104.0,3763.0,56.0,28.0,3941.0,0.0,10.0,84.0,2620.0,4.0,2.0,2145.0,4.0,13.0,114.0,3839.0,41.0,7.0,2880.0,2.0,19.0,14.0,2338.0,2.0,1.0,1345.0,3.0,19.0,29.0,3818.0,16.0,1.0,1703.0,1.0,9.0,26.0,2151.0,8.0,6.0,2348.0,2.0,12.0,4.0,2469.0,31.0,0.0,1487.0,0.0,8.0,6.0,1083.0,2.0,2.0,456.0,0.0,7.0,25.0,2437.0,23.0,0.0,2882.0,1.0,10.0
22,4243956912,1.0,119.0,2024.0,7.0,9.0,2500.0,1.0,14.0,21.0,3156.0,29.0,6.0,3576.0,1.0,13.0,44.0,3305.0,42.0,24.0,2848.0,0.0,13.0,35.0,6198.0,51.0,18.0,6534.0,9.0,18.0,6.0,2312.0,34.0,0.0,1672.0,0.0,13.0,32.0,1873.0,1.0,0.0,2423.0,1.0,7.0,23.0,2294.0,27.0,1.0,1791.0,0.0,13.0,11.0,1761.0,16.0,1.0,2057.0,0.0,7.0,18.0,2647.0,32.0,16.0,2946.0,0.0,14.0,26.0,1188.0,0.0,1.0,1064.0,0.0,9.0
22,4243944703,1.0,44.0,2020.0,17.0,2.0,2417.0,0.0,15.0,101.0,2501.0,20.0,6.0,4109.0,2.0,13.0,32.0,1918.0,14.0,9.0,1906.0,1.0,14.0,36.0,2691.0,30.0,3.0,2821.0,1.0,4.0,84.0,1552.0,12.0,3.0,2044.0,0.0,11.0,49.0,3327.0,45.0,10.0,4087.0,1.0,12.0,93.0,2951.0,33.0,9.0,2589.0,1.0,17.0,62.0,2321.0,24.0,5.0,3032.0,0.0,17.0,121.0,2330.0,8.0,5.0,2313.0,3.0,11.0,14.0,1517.0,6.0,2.0,1892.0,0.0,15.0
